year,ncessch,school_id,school_name,leaid,lea_name,state_leaid,seasch,street_mailing,city_mailing,state_mailing,zip_mailing,street_location,city_location,state_location,zip_location,phone,fips,latitude,longitude,csa,cbsa,urban_centric_locale,county_code,school_level,school_type,school_status,lowest_grade_offered,highest_grade_offered,bureau_indian_education,title_i_status,title_i_eligible,title_i_schoolwide,charter,magnet,shared_time,virtual,teachers_fte,free_lunch,reduced_price_lunch,free_or_reduced_price_lunch,elem_cedp,high_cedp,middle_cedp,ungrade_cedp,enrollment,state_leg_district_lower,state_leg_district_upper,ncessch_num,congress_district_id,direct_certification,lunch_program,frl_rate,student_teacher_ratio
2022,370331000381,3700381,Bridgeton Elementary,3703310,Craven County Schools,NC-250,250-308,230 Branch Canal Road,New Bern,NC,28560,230 Branch Canal Road,New Bern,NC,28560,(252)514-6425,37,35.1546,-77.0422,404,35100,41,37049,1,1,1,-1.0,5.0,,,,,0,,0.0,0.0,29.0,246.0,28.0,274.0,1,0,0,0,375.0,37079,37002,370331000381,3703,,1.0,0.7306666666666667,12.931034482758621
2022,370331000382,3700382,Graham A Barden Elementary,3703310,Craven County Schools,NC-250,250-328,200 Cedar Drive,Havelock,NC,28532,200 Cedar Drive,Havelock,NC,28532,(252)444-5100,37,34.897407,-76.916439,404,35100,31,37049,1,1,1,-1.0,5.0,,,,,0,,0.0,0.0,19.0,162.0,16.0,178.0,1,0,0,0,241.0,37003,37002,370331000382,3703,,1.0,0.7385892116182573,12.68421052631579
2022,370331000383,3700383,H J MacDonald Middle,3703310,Craven County Schools,NC-250,250-332,3127 Elizabeth Avenue,New Bern,NC,28562,3127 Elizabeth Avenue,New Bern,NC,28562,(252)514-6450,37,35.117,-77.0986,404,35100,13,37049,2,1,1,6.0,8.0,,,,,0,,0.0,0.0,36.0,709.0,0.0,709.0,0,0,1,0,712.0,37003,37002,370331000383,3703,,1.0,0.9957865168539326,19.77777777777778
2022,370331000384,3700384,Havelock High,3703310,Craven County Schools,NC-250,250-340,101 Webb Boulevard,Havelock,NC,28532,101 Webb Boulevard,Havelock,NC,28532,(252)444-5112,37,34.8805,-76.8936,404,35100,31,37049,3,1,1,9.0,12.0,,,,,0,,0.0,0.0,61.0,498.0,44.0,542.0,0,1,0,0,1104.0,37003,37002,370331000384,3703,,1.0,0.49094202898550726,18.098360655737704
2022,370331000386,3700386,Havelock Middle,3703310,Craven County Schools,NC-250,250-344,102 Middle School Lane,Havelock,NC,28532,102 Middle School Lane,Havelock,NC,28532,(252)444-5125,37,34.8774,-76.8983,404,35100,31,37049,2,1,1,6.0,8.0,,,,,0,,0.0,0.0,30.0,383.0,0.0,383.0,0,0,1,0,395.0,37003,37002,370331000386,3703,,1.0,0.9696202531645569,13.166666666666666
2022,370331000387,3700387,J T Barber Elementary,3703310,Craven County Schools,NC-250,250-348,1700 Cobb Street,New Bern,NC,28560,1700 Cobb Street,New Bern,NC,28560,(252)514-6460,37,35.1187,-77.0638,404,35100,13,37049,1,1,1,-1.0,5.0,,,,,0,,0.0,0.0,22.0,281.0,0.0,281.0,1,0,0,0,284.0,37003,37002,370331000387,3703,,1.0,0.9894366197183099,12.909090909090908
2022,370331000388,3700388,New Bern High,3703310,Craven County Schools,NC-250,250-356,4200 Academic Drive,New Bern,NC,28562,4200 Academic Drive,New Bern,NC,28562,(252)514-6400,37,35.1005,-77.1155,404,35100,41,37049,3,1,1,9.0,12.0,,,,,0,,0.0,0.0,91.0,824.0,45.0,869.0,0,1,0,0,1631.0,37003,37002,370331000388,3703,,1.0,0.5328019619865113,17.923076923076923
2022,370331000392,3700392,West Craven Middle,3703310,Craven County Schools,NC-250,250-376,515 NW Craven Mid School Road,New Bern,NC,28562,515 NW Craven Mid School Road,New Bern,NC,28562,(252)514-6488,37,35.2171,-77.1505,404,35100,41,37049,2,1,1,6.0,8.0,,,,,0,,0.0,0.0,33.0,662.0,0.0,662.0,0,0,1,0,673.0,37079,37002,370331000392,3703,,1.0,0.9836552748885586,20.393939393939394
2022,370331002084,3702084,Tucker Creek Middle,3703310,Craven County Schools,NC-250,250-368,200 Sermons Boulevard,Havelock,NC,28532,200 Sermons Boulevard,Havelock,NC,28532,(252)444-7200,37,34.9294,-76.9387,404,35100,31,37049,2,1,1,6.0,8.0,,,,,0,,0.0,0.0,27.0,179.0,49.0,228.0,0,0,1,0,519.0,37003,37002,370331002084,3703,,1.0,0.4393063583815029,19.22222222222222
2022,370331002171,3702171,Brinson Memorial Elementary,3703310,Craven County Schools,NC-250,250-312,319 Neuse Forest Avenue,New Bern,NC,28560,319 Neuse Forest Avenue,New Bern,NC,28560,(252)514-6431,37,35.068,-77.0175,404,35100,23,37049,1,1,1,0.0,5.0,,,,,0,,0.0,0.0,31.0,216.0,27.0,243.0,1,0,0,0,453.0,37003,37002,370331002171,3703,,1.0,0.5364238410596026,14.612903225806452
2022,370331002173,3702173,Vanceboro-Farm Life Elementary,3703310,Craven County Schools,NC-250,250-320,2000 Farm Life Avenue,Vanceboro,NC,28586,2000 Farm Life Avenue,Vanceboro,NC,28586,(252)244-3215,37,35.307514,-77.146568,404,35100,42,37049,1,1,1,-1.0,5.0,,,,,0,,0.0,0.0,32.0,468.0,0.0,468.0,1,0,0,0,471.0,37079,37002,370331002173,3703,,1.0,0.9936305732484076,14.71875
2022,370331002175,3702175,Havelock Elementary,3703310,Craven County Schools,NC-250,250-336,201 Cunningham Boulevard,Havelock,NC,28532,201 Cunningham Boulevard,Havelock,NC,28532,(252)444-5106,37,34.8775,-76.9004,404,35100,31,37049,1,1,1,-1.0,5.0,,,,,0,,0.0,0.0,24.0,269.0,0.0,269.0,1,0,0,0,272.0,37003,37002,370331002175,3703,,1.0,0.9889705882352942,11.333333333333334
2022,370331002177,3702177,Oaks Road Academy,3703310,Craven County Schools,NC-250,250-360,2811 Oaks Road,New Bern,NC,28560,2811 Oaks Road,New Bern,NC,28560,(252)514-6475,37,35.1272,-77.0657,404,35100,13,37049,1,1,1,-1.0,5.0,,,,,0,,0.0,0.0,24.0,377.0,0.0,377.0,1,0,0,0,387.0,37003,37002,370331002177,3703,,1.0,0.9741602067183462,16.125
2022,370331002178,3702178,Roger Bell New Tech Academy,3703310,Craven County Schools,NC-250,250-362,804 Fontana Boulevard,Havelock,NC,28532,804 Fontana Boulevard,Havelock,NC,28532,(252)444-5133,37,34.8811,-76.8806,404,35100,31,37049,1,1,1,-1.0,5.0,,,,,0,,0.0,0.0,25.0,390.0,0.0,390.0,1,0,0,0,408.0,37003,37002,370331002178,3703,,1.0,0.9558823529411765,16.32
2022,370331002179,3702179,Trent Park Elementary,3703310,Craven County Schools,NC-250,250-364,2500 Educational Drive,New Bern,NC,28562,2500 Educational Drive,New Bern,NC,28562,(252)514-6481,37,35.1094,-77.0804,404,35100,13,37049,1,1,1,0.0,5.0,,,,,0,,0.0,0.0,26.0,378.0,0.0,378.0,1,0,0,0,389.0,37003,37002,370331002179,3703,,1.0,0.9717223650385605,14.961538461538462
2022,370331002180,3702180,West Craven High,3703310,Craven County Schools,NC-250,250-372,2600 Streets Ferry Road,Vanceboro,NC,28586,2600 Streets Ferry Road,Vanceboro,NC,28586,(252)244-3200,37,35.2376,-77.1374,404,35100,42,37049,3,1,1,9.0,12.0,,,,,0,,0.0,0.0,50.0,841.0,0.0,841.0,0,1,0,0,860.0,37079,37002,370331002180,3703,,1.0,0.977906976744186,17.2
2022,370331002181,3702181,Arthur W Edwards Elementary,3703310,Craven County Schools,NC-250,250-380,200 Education Lane,Havelock,NC,28532,200 Education Lane,Havelock,NC,28532,(252)444-5140,37,34.9101,-76.9281,404,35100,31,37049,1,1,1,0.0,5.0,,,,,0,,0.0,0.0,33.0,199.0,65.0,264.0,1,0,0,0,533.0,37003,37002,370331002181,3703,,1.0,0.49530956848030017,16.151515151515152
2022,370331002211,3702211,James W Smith Elementary,3703310,Craven County Schools,NC-250,250-350,150 Koonce Town Road,Cove City,NC,28523,150 Koonce Town Road,Cove City,NC,28523,(252)514-6466,37,35.2501,-77.2895,404,35100,42,37049,1,1,1,-1.0,5.0,,,,,0,,0.0,0.0,21.0,339.0,0.0,339.0,1,0,0,0,342.0,37079,37002,370331002211,3703,,1.0,0.9912280701754386,16.285714285714285
2022,370331002310,3702310,Ben D Quinn Elementary,3703310,Craven County Schools,NC-250,250-306,4275 M L King Jr Boulevard,New Bern,NC,28562,4275 M L King Jr Boulevard,New Bern,NC,28562,(252)514-6420,37,35.092,-77.1288,404,35100,41,37049,1,1,1,-1.0,5.0,,,,,0,,0.0,0.0,27.0,182.0,17.0,199.0,1,0,0,0,367.0,37003,37002,370331002310,3703,,1.0,0.5422343324250681,13.592592592592593
2022,370331002311,3702311,Grover C Fields Middle,3703310,Craven County Schools,NC-250,250-324,2000 M L King Jr Boulevard,New Bern,NC,28560,2000 M L King Jr Boulevard,New Bern,NC,28560,(252)514-6438,37,35.1099,-77.0719,404,35100,13,37049,2,1,1,6.0,8.0,,,,,0,,0.0,0.0,30.0,190.0,26.0,216.0,0,0,1,0,509.0,37003,37002,370331002311,3703,,1.0,0.4243614931237721,16.966666666666665
2022,370331002312,3702312,W Jesse Gurganus Elementary,3703310,Craven County Schools,NC-250,250-378,535 Hwy 70 W,Havelock,NC,28532,535 Hwy 70 W,Havelock,NC,28532,(252)444-5150,37,34.9104,-76.9415,404,35100,41,37049,1,1,1,0.0,5.0,,,,,0,,0.0,0.0,25.0,152.0,18.0,170.0,1,0,0,0,373.0,37003,37002,370331002312,3703,,1.0,0.45576407506702415,14.92
2022,370331002843,3702843,Craven Early College High,3703310,Craven County Schools,NC-250,250-314,800 College Court,New Bern,NC,28562,800 College Court,New Bern,NC,28562,(252)637-5706,37,35.110636,-77.099926,404,35100,13,37049,3,1,1,9.0,13.0,,,,,0,,0.0,0.0,8.0,84.0,7.0,91.0,0,0,0,1,226.0,37003,37002,370331002843,3703,,1.0,0.4026548672566372,28.25
2022,370331002980,3702980,Creekside Elementary,3703310,Craven County Schools,NC-250,250-316,2790 Landscape Drive,New Bern,NC,28562,2790 Landscape Drive,New Bern,NC,28562,(252)514-4360,37,35.027,-77.0216,404,35100,41,37049,1,1,1,0.0,5.0,,,,,0,,0.0,0.0,32.0,119.0,20.0,139.0,1,0,0,0,496.0,37003,37002,370331002980,3703,,1.0,0.28024193548387094,15.5
2022,370331003127,3703127,Early College EAST High,3703310,Craven County Schools,NC-250,250-321,104 Middle School Lane,Havelock,NC,28532,104 Middle School Lane,Havelock,NC,28532,(252)444-5194,37,34.877565,-76.899622,404,35100,31,37049,3,1,1,9.0,13.0,,,,,0,,0.0,0.0,8.0,45.0,2.0,47.0,0,0,0,1,203.0,37003,37002,370331003127,3703,,1.0,0.2315270935960591,25.375
2022,370331003588,3703588,Craven Virtual Academy,3703310,Craven County Schools,NC-250,250-379,1319 Commerce Dr,New Bern,NC,28562,1319 Commerce Dr,New Bern,NC,28562,(252)497-2250,37,35.097147,-77.096255,404,35100,13,37049,4,1,1,3.0,12.0,,,,,0,,0.0,1.0,10.0,4.0,0.0,4.0,1,1,1,0,111.0,37003,37002,370331003588,3703,,1.0,0.036036036036036036,11.1
2022,370333001366,3701366,R Freeman Sch of Engineering,3703330,New Hanover County Schools,NC-650,650-312,2601 Princess Place Drive,Wilmington,NC,28405,2601 Princess Place Drive,Wilmington,NC,28405,(910)251-6011,37,34.2451,-77.9136,-2,48900,12,37129,1,1,1,-1.0,5.0,,,,,0,,0.0,0.0,31.0,329.0,0.0,329.0,1,0,0,0,332.0,37018,37009,370333001366,3707,,1.0,0.9909638554216867,10.709677419354838
2022,370333001367,3701367,Bradley Creek Elementary,3703330,New Hanover County Schools,NC-650,650-304,6211 Greenville Loop,Wilmington,NC,28409,6211 Greenville Loop,Wilmington,NC,28409,(910)350-2051,37,34.1979,-77.8452,-2,48900,12,37129,1,1,1,-1.0,5.0,,,,,0,,0.0,0.0,27.0,349.0,0.0,349.0,1,0,0,0,352.0,37019,37009,370333001367,3707,,1.0,0.9914772727272727,13.037037037037036
2022,370333001368,3701368,Carolina Beach Elementary,3703330,New Hanover County Schools,NC-650,650-308,400 South 4th St,Carolina Beach,NC,28428,400 South 4th St,Carolina Beach,NC,28428,(910)458-4340,37,34.031,-77.8998,-2,48900,22,37129,1,1,1,0.0,5.0,,,,,0,,0.0,0.0,28.0,126.0,10.0,136.0,1,0,0,0,431.0,37019,37009,370333001368,3707,,1.0,0.31554524361948955,15.392857142857142
2022,370333001369,3701369,College Park Elementary,3703330,New Hanover County Schools,NC-650,650-316,5001 Oriole Drive,Wilmington,NC,28403,5001 Oriole Drive,Wilmington,NC,28403,(910)350-2058,37,34.236466,-77.863629,-2,48900,12,37129,1,1,1,0.0,5.0,,,,,0,,0.0,0.0,36.0,453.0,1.0,454.0,1,0,0,0,457.0,37020,37009,370333001369,3707,,1.0,0.9934354485776805,12.694444444444445
2022,370333001371,3701371,Edwin A Alderman Elementary,3703330,New Hanover County Schools,NC-650,650-324,2025 Independence Blvd,Wilmington,NC,28403,2025 Independence Blvd,Wilmington,NC,28403,(910)350-2031,37,34.2061,-77.9074,-2,48900,12,37129,1,1,1,0.0,5.0,,,,,0,,0.0,0.0,24.0,288.0,0.0,288.0,1,0,0,0,291.0,37020,37009,370333001371,3707,,1.0,0.9896907216494846,12.125
2022,370333001372,3701372,Emma B Trask Middle,3703330,New Hanover County Schools,NC-650,650-325,2900 N College Rd,Wilmington,NC,28405,2900 N College Rd,Wilmington,NC,28405,(910)350-2142,37,34.3011,-77.8739,-2,48900,22,37129,2,1,1,6.0,8.0,,,,,0,,0.0,0.0,47.0,654.0,16.0,670.0,0,0,1,0,673.0,37020,37009,370333001372,3707,,1.0,0.9955423476968797,14.319148936170214
2022,370333001373,3701373,Emsley A Laney High,3703330,New Hanover County Schools,NC-650,650-326,2700 N College Rd,Wilmington,NC,28405,2700 N College Rd,Wilmington,NC,28405,(910)350-2089,37,34.2987,-77.8725,-2,48900,22,37129,3,1,1,9.0,12.0,,,,,0,,0.0,0.0,118.0,867.0,60.0,927.0,0,1,0,0,2220.0,37020,37009,370333001373,3707,,1.0,0.4175675675675676,18.8135593220339
2022,370333001374,3701374,Forest Hills Global Elementary,3703330,New Hanover County Schools,NC-650,650-328,602 Colonial Drive,Wilmington,NC,28403,602 Colonial Drive,Wilmington,NC,28403,(910)251-6190,37,34.2307,-77.9139,-2,48900,12,37129,1,1,1,0.0,5.0,,,,,0,,0.0,0.0,29.0,331.0,4.0,335.0,1,0,0,0,338.0,37018,37009,370333001374,3707,,1.0,0.9911242603550295,11.655172413793103
2022,370333001375,3701375,The International School at Gregory,3703330,New Hanover County Schools,NC-650,650-332,1106 Ann St,Wilmington,NC,28401,1106 Ann St,Wilmington,NC,28401,(910)251-6185,37,34.232,-77.9357,-2,48900,12,37129,1,1,1,0.0,8.0,,,,,0,,0.0,0.0,40.0,519.0,0.0,519.0,1,0,1,0,522.0,37018,37008,370333001375,3707,,1.0,0.9942528735632183,13.05
2022,370333001378,3701378,John J Blair Elementary,3703330,New Hanover County Schools,NC-650,650-341,6510 Market Street,Wilmington,NC,28405,6510 Market Street,Wilmington,NC,28405,(910)350-2045,37,34.255962,-77.838843,-2,48900,12,37129,1,1,1,-1.0,5.0,,,,,0,,0.0,0.0,33.0,435.0,5.0,440.0,1,0,0,0,443.0,37020,37009,370333001378,3707,,1.0,0.9932279909706546,13.424242424242424
2022,370333001379,3701379,John T Hoggard High,3703330,New Hanover County Schools,NC-650,650-342,4305 Shipyard Blvd,Wilmington,NC,28403,4305 Shipyard Blvd,Wilmington,NC,28403,(910)350-2072,37,34.1996,-77.8929,-2,48900,12,37129,3,1,1,9.0,12.0,,,,,0,,0.0,0.0,112.0,655.0,22.0,677.0,0,1,0,0,2226.0,37020,37009,370333001379,3707,,1.0,0.3041329739442947,19.875
2022,370333001381,3701381,M C S Noble Middle,3703330,New Hanover County Schools,NC-650,650-350,6520 Market St,Wilmington,NC,28405,6520 Market St,Wilmington,NC,28405,(910)350-2112,37,34.253481,-77.836279,-2,48900,12,37129,2,1,1,6.0,8.0,,,,,0,,0.0,0.0,39.0,201.0,11.0,212.0,0,0,1,0,652.0,37020,37009,370333001381,3707,,1.0,0.32515337423312884,16.71794871794872
2022,370333001382,3701382,Mary C Williams Elementary,3703330,New Hanover County Schools,NC-650,650-346,801 Silver Lake Rd,Wilmington,NC,28412,801 Silver Lake Rd,Wilmington,NC,28412,(910)350-2150,37,34.1388,-77.9138,-2,48900,22,37129,1,1,1,0.0,5.0,,,,,0,,0.0,0.0,31.0,384.0,7.0,391.0,1,0,0,0,394.0,37019,37009,370333001382,3707,,1.0,0.9923857868020305,12.709677419354838
2022,370333001384,3701384,New Hanover High,3703330,New Hanover County Schools,NC-650,650-352,1307 Market St,Wilmington,NC,28401,1307 Market St,Wilmington,NC,28401,(910)251-6100,37,34.2374,-77.9324,-2,48900,12,37129,3,1,1,9.0,12.0,,,,,0,,0.0,0.0,98.0,1460.0,3.0,1463.0,0,1,0,0,1466.0,37018,37009,370333001384,3707,,1.0,0.9979536152796725,14.959183673469388
2022,370333001385,3701385,Ogden Elementary,3703330,New Hanover County Schools,NC-650,650-356,3637 Middle Sound Rd,Wilmington,NC,28411,3637 Middle Sound Rd,Wilmington,NC,28411,(910)686-6464,37,34.265866,-77.809223,-2,48900,22,37129,1,1,1,0.0,5.0,,,,,0,,0.0,0.0,38.0,97.0,5.0,102.0,1,0,0,0,641.0,37020,37009,370333001385,3707,,1.0,0.15912636505460218,16.86842105263158
2022,370333001387,3701387,Pine Valley Elementary,3703330,New Hanover County Schools,NC-650,650-362,440 John S Mosby Dr,Wilmington,NC,28412,440 John S Mosby Dr,Wilmington,NC,28412,(910)350-2121,37,34.179,-77.8998,-2,48900,12,37129,1,1,1,0.0,5.0,,,,,0,,0.0,0.0,32.0,448.0,8.0,456.0,1,0,0,0,467.0,37020,37009,370333001387,3707,,1.0,0.9764453961456103,14.59375
2022,370333001388,3701388,Roland-Grise Middle,3703330,New Hanover County Schools,NC-650,650-364,4412 Lake Ave,Wilmington,NC,28403,4412 Lake Ave,Wilmington,NC,28403,(910)350-2136,37,34.206,-77.8892,-2,48900,12,37129,2,1,1,6.0,8.0,,,,,0,,0.0,0.0,51.0,259.0,18.0,277.0,0,0,1,0,860.0,37020,37009,370333001388,3707,,1.0,0.32209302325581396,16.862745098039216
2022,370333001390,3701390,Sunset Park Elementary,3703330,New Hanover County Schools,NC-650,650-368,613 Alabama Ave,Wilmington,NC,28401,613 Alabama Ave,Wilmington,NC,28401,(910)815-6948,37,34.2077,-77.9415,-2,48900,12,37129,1,1,1,0.0,5.0,,,,,0,,0.0,0.0,34.0,404.0,2.0,406.0,1,0,0,0,409.0,37019,37009,370333001390,3707,,1.0,0.9926650366748166,12.029411764705882
2022,370333001392,3701392,A H Snipes Academy of Arts/Des,3703330,New Hanover County Schools,NC-650,650-384,2150 Chestnut Street,Wilmington,NC,28405,2150 Chestnut Street,Wilmington,NC,28405,(910)251-6175,37,34.2396,-77.9203,-2,48900,12,37129,1,1,1,0.0,5.0,,,,,0,,0.0,0.0,36.0,374.0,0.0,374.0,1,0,0,0,377.0,37018,37009,370333001392,3707,,1.0,0.9920424403183024,10.472222222222221
2022,370333001394,3701394,Williston Middle,3703330,New Hanover County Schools,NC-650,650-392,401 S 10th St,Wilmington,NC,28401,401 S 10th St,Wilmington,NC,28401,(910)815-6906,37,34.2303,-77.9355,-2,48900,12,37129,2,1,1,6.0,8.0,,,,,0,,0.0,0.0,53.0,679.0,1.0,680.0,0,0,1,0,683.0,37018,37008,370333001394,3707,,1.0,0.9956076134699854,12.88679245283019
2022,370333001395,3701395,Winter Park Model Elementary,3703330,New Hanover County Schools,NC-650,650-400,204 S MacMillan Ave,Wilmington,NC,28403,204 S MacMillan Ave,Wilmington,NC,28403,(910)350-2159,37,34.2115,-77.8823,-2,48900,12,37129,1,1,1,0.0,5.0,,,,,0,,0.0,0.0,26.0,299.0,1.0,300.0,1,0,0,0,304.0,37018,37009,370333001395,3707,,1.0,0.9868421052631579,11.692307692307692
2022,370333001396,3701396,Wrightsboro Elementary,3703330,New Hanover County Schools,NC-650,650-404,2716 Castle Hayne Rd,Wilmington,NC,28401,2716 Castle Hayne Rd,Wilmington,NC,28401,(910)815-6909,37,34.2924,-77.92,-2,48900,22,37129,1,1,1,-1.0,5.0,,,,,0,,0.0,0.0,37.0,497.0,16.0,513.0,1,0,0,0,522.0,37018,37009,370333001396,3707,,1.0,0.9827586206896551,14.108108108108109
2022,370333001397,3701397,Wrightsville Beach Elem,3703330,New Hanover County Schools,NC-650,650-408,220 Coral Drive,Wrightsville Beach,NC,28480,220 Coral Drive,Wrightsville Beach,NC,28480,(910)256-3171,37,34.214531,-77.798114,-2,48900,22,37129,1,1,1,0.0,5.0,,,,,0,,0.0,0.0,19.0,21.0,2.0,23.0,1,0,0,0,263.0,37019,37009,370333001397,3707,,1.0,0.08745247148288973,13.842105263157896
2022,370333002101,3702101,Heyward C Bellamy Elem,3703330,New Hanover County Schools,NC-650,650-338,70 Sanders Rd,Wilmington,NC,28412,70 Sanders Rd,Wilmington,NC,28412,(910)350-2039,37,34.123,-77.9089,-2,48900,22,37129,1,1,1,0.0,5.0,,,,,0,,0.0,0.0,38.0,192.0,20.0,212.0,1,0,0,0,556.0,37019,37009,370333002101,3707,,1.0,0.381294964028777,14.631578947368421
2022,370333002212,3702212,Myrtle Grove Middle,3703330,New Hanover County Schools,NC-650,650-351,901 Piner Rd,Wilmington,NC,28409,901 Piner Rd,Wilmington,NC,28409,(910)350-2100,37,34.1373,-77.8839,-2,48900,22,37129,2,1,1,6.0,8.0,,,,,0,,0.0,0.0,41.0,326.0,35.0,361.0,0,0,1,0,645.0,37019,37009,370333002212,3707,,1.0,0.5596899224806201,15.731707317073171
2022,370333002213,3702213,J. C. Roe Center,3703330,New Hanover County Schools,NC-650,650-354,2875 Worth Drive,Wilmington,NC,28412,2875 Worth Drive,Wilmington,NC,28412,(910)395-4472,37,34.184771,-77.942026,-2,48900,12,37129,3,4,1,6.0,12.0,,,,,0,,0.0,0.0,11.0,7.0,0.0,7.0,0,1,1,0,10.0,37019,37009,370333002213,3707,,1.0,0.7,0.9090909090909091
2022,370333002335,3702335,Holly Tree Elementary,3703330,New Hanover County Schools,NC-650,650-339,3020 Web Trace,Wilmington,NC,28409,3020 Web Trace,Wilmington,NC,28409,(910)790-2250,37,34.1917,-77.8827,-2,48900,12,37129,1,1,1,0.0,5.0,,,,,0,,0.0,0.0,28.0,82.0,6.0,88.0,1,0,0,0,423.0,37020,37009,370333002335,3707,,1.0,0.20803782505910165,15.107142857142858
2022,370333002336,3702336,Dr Hubert Eaton Sr Elem,3703330,New Hanover County Schools,NC-650,650-353,6701 Gordon Road,Wilmington,NC,28405,6701 Gordon Road,Wilmington,NC,28405,(910)397-1544,37,34.2663,-77.8344,-2,48900,22,37129,1,1,1,0.0,5.0,,,,,0,,0.0,0.0,32.0,114.0,14.0,128.0,1,0,0,0,440.0,37020,37009,370333002336,3707,,1.0,0.2909090909090909,13.75
2022,370333002337,3702337,Dr John Codington Elem,3703330,New Hanover County Schools,NC-650,650-366,4321 Carolina Beach Road,Wilmington,NC,28412,4321 Carolina Beach Road,Wilmington,NC,28412,(910)790-2236,37,34.1664,-77.9171,-2,48900,12,37129,1,1,1,0.0,5.0,,,,,0,,0.0,0.0,30.0,94.0,19.0,113.0,1,0,0,0,441.0,37019,37009,370333002337,3707,,1.0,0.2562358276643991,14.7
2022,370333002594,3702594,Charles P Murray Middle,3703330,New Hanover County Schools,NC-650,650-310,655 Halyburton Memorial Parkwy,Wilmington,NC,28412,655 Halyburton Memorial Parkwy,Wilmington,NC,28412,(910)790-2363,37,34.1007,-77.9091,-2,48900,22,37129,2,1,1,6.0,8.0,,,,,0,,0.0,0.0,53.0,276.0,25.0,301.0,0,0,1,0,882.0,37019,37009,370333002594,3707,,1.0,0.3412698412698413,16.641509433962263
2022,370333002595,3702595,Eugene Ashley High,3703330,New Hanover County Schools,NC-650,650-327,555 Halyburton Memorial Parkwy,Wilmington,NC,28412,555 Halyburton Memorial Parkwy,Wilmington,NC,28412,(910)790-2360,37,34.1002,-77.9117,-2,48900,22,37129,3,1,1,9.0,12.0,,,,,0,,0.0,0.0,98.0,632.0,45.0,677.0,0,1,0,0,1975.0,37019,37009,370333002595,3707,,1.0,0.3427848101265823,20.153061224489797
2022,370333002596,3702596,Masonboro Elementary,3703330,New Hanover County Schools,NC-650,650-380,3518 Masonboro Loop Road,Wilmington,NC,28409,3518 Masonboro Loop Road,Wilmington,NC,28409,(910)790-2355,37,34.1798,-77.863,-2,48900,12,37129,1,1,1,0.0,5.0,,,,,0,,0.0,0.0,35.0,91.0,6.0,97.0,1,0,0,0,575.0,37019,37009,370333002596,3707,,1.0,0.16869565217391305,16.428571428571427
2022,370333002787,3702787,Murrayville Elementary,3703330,New Hanover County Schools,NC-650,650-348,225 Mabee Way,Wilmington,NC,28411,225 Mabee Way,Wilmington,NC,28411,(910)790-5067,37,34.2984,-77.8511,-2,48900,41,37129,1,1,1,-1.0,5.0,,,,,0,,0.0,0.0,38.0,552.0,14.0,566.0,1,0,0,0,569.0,37020,37009,370333002787,3707,,1.0,0.9947275922671354,14.973684210526315
2022,370333002822,3702822,Edwin A Anderson Elementary,3703330,New Hanover County Schools,NC-650,650-323,455 Halyburton Memorial Parkwa,Wilmington,NC,28412,455 Halyburton Memorial Parkwa,Wilmington,NC,28412,(910)798-3311,37,34.0982,-77.9145,-2,48900,22,37129,1,1,1,0.0,5.0,,,,,0,,0.0,0.0,41.0,237.0,16.0,253.0,1,0,0,0,624.0,37019,37009,370333002822,3707,,1.0,0.40544871794871795,15.21951219512195
2022,370333002865,3702865,Lake Forest Academy,3703330,New Hanover County Schools,NC-650,650-345,1802 S 15th Street,Wilmington,NC,28401,1802 S 15th Street,Wilmington,NC,28401,(910)772-2515,37,34.215417,-77.928935,-2,48900,12,37129,1,4,1,0.0,8.0,,,,,0,,0.0,0.0,14.0,35.0,0.0,35.0,1,0,1,0,38.0,37018,37009,370333002865,3707,,1.0,0.9210526315789473,2.7142857142857144
2022,370333002888,3702888,Isaac M Bear Early College High School,3703330,New Hanover County Schools,NC-650,650-340,630 MacMillan Avenue,Wilmington,NC,28403,630 MacMillan Avenue,Wilmington,NC,28403,(910)350-1387,37,34.220519,-77.881225,-2,48900,12,37129,3,1,1,9.0,12.0,,,,,0,,0.0,0.0,10.0,37.0,2.0,39.0,0,1,0,0,226.0,37018,37009,370333002888,3707,,1.0,0.17256637168141592,22.6
2022,370333002915,3702915,Wilmington Early College High,3703330,New Hanover County Schools,NC-650,650-394,4500 Blue Clay Rd WECHS Bldg.ND122,Castle Hayne,NC,28429,4500 Blue Clay Rd WECHS Bldg.ND122,Castle Hayne,NC,28429,(910)362-7789,37,34.3227,-77.8788,-2,48900,22,37129,3,1,1,9.0,13.0,,,,,0,,0.0,0.0,12.0,250.0,2.0,252.0,0,0,0,1,255.0,37020,37009,370333002915,3707,,1.0,0.9882352941176471,21.25
2022,370333003136,3703136,Castle Hayne Elementary,3703330,New Hanover County Schools,NC-650,650-309,3925 Roger Haynes Drive,Castle Hayne,NC,28429,3925 Roger Haynes Drive,Castle Hayne,NC,28429,(910)602-4970,37,34.3515,-77.8918,-2,48900,41,37129,1,1,1,-1.0,5.0,,,,,0,,0.0,0.0,32.0,450.0,5.0,455.0,1,0,0,0,459.0,37020,37009,370333003136,3707,,1.0,0.9912854030501089,14.34375
